target,feature_set,model,transformation,fold_idx,r2,rmse,mae
As_num,M2_Core_Salinity,Lasso,RAW,24,-1.495253,6.000988,4.394625
As_num,M2_Core_Salinity,Lasso,RAW,25,-0.019497,9.345026,5.190701
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,1,-5.002074,0.684772,0.587427
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,2,-0.371935,11.313844,6.372722
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,3,-0.182421,4.206309,2.337647
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,4,-0.372702,2.044213,1.317326
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,5,-0.19437,9.986036,4.38733
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.252973,4.320701,2.282332
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,7,-0.293823,1.943373,1.481066
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,8,-0.305069,5.375823,2.68434
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,9,-0.248462,1.421532,0.942827
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,10,-0.323051,13.814925,7.515154
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,11,-0.452954,1.311787,1.0167
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,12,-0.443274,6.840353,4.101208
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,13,-0.106945,9.704597,4.410914
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,14,-0.236248,9.967063,4.289694
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,15,-0.126098,1.290961,0.909996
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,16,-0.433834,2.095806,1.358026
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,17,-16.869365,2.43925,1.875282
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,18,-0.154813,9.916193,4.332627
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,19,-0.309178,10.553236,5.178028
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,20,-0.16086,5.27577,2.439454
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,21,-0.123827,1.372633,1.041425
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,22,-0.141624,5.255218,2.460135
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,23,-0.23719,10.03322,4.533905
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,24,-0.489276,4.636104,2.775099
As_num,M2_Core_Salinity,HuberRegressor,LOG1P,25,-0.083538,9.634062,4.092164
As_num,M2_Core_Salinity,HuberRegressor,RAW,1,-5.82977,0.730463,0.653029
As_num,M2_Core_Salinity,HuberRegressor,RAW,2,-0.374007,11.322384,6.226357
As_num,M2_Core_Salinity,HuberRegressor,RAW,3,-0.208121,4.251775,2.531304
As_num,M2_Core_Salinity,HuberRegressor,RAW,4,-0.316734,2.002105,1.300653
As_num,M2_Core_Salinity,HuberRegressor,RAW,5,-0.190682,9.970605,4.376379
As_num,M2_Core_Salinity,HuberRegressor,RAW,6,-0.224063,4.270565,2.208876
As_num,M2_Core_Salinity,HuberRegressor,RAW,7,-0.210109,1.879451,1.643304
As_num,M2_Core_Salinity,HuberRegressor,RAW,8,-0.297937,5.361114,2.659008
As_num,M2_Core_Salinity,HuberRegressor,RAW,9,-0.194688,1.390581,0.930817
As_num,M2_Core_Salinity,HuberRegressor,RAW,10,-0.32586,13.829583,7.474663
As_num,M2_Core_Salinity,HuberRegressor,RAW,11,-0.444719,1.308064,1.041765
As_num,M2_Core_Salinity,HuberRegressor,RAW,12,-0.43438,6.819244,4.106718
As_num,M2_Core_Salinity,HuberRegressor,RAW,13,-0.104776,9.695082,4.297111
As_num,M2_Core_Salinity,HuberRegressor,RAW,14,-0.274603,10.120499,4.343041
As_num,M2_Core_Salinity,HuberRegressor,RAW,15,-0.076078,1.261964,0.940736
As_num,M2_Core_Salinity,HuberRegressor,RAW,16,-0.382212,2.057734,1.362275
As_num,M2_Core_Salinity,HuberRegressor,RAW,17,-11.387138,2.030894,1.72254
As_num,M2_Core_Salinity,HuberRegressor,RAW,18,-0.147912,9.886518,4.344517
As_num,M2_Core_Salinity,HuberRegressor,RAW,19,-0.30761,10.546914,5.191235
As_num,M2_Core_Salinity,HuberRegressor,RAW,20,-0.155008,5.262456,2.432815
As_num,M2_Core_Salinity,HuberRegressor,RAW,21,-0.078717,1.344803,1.06298
As_num,M2_Core_Salinity,HuberRegressor,RAW,22,-0.138827,5.248777,2.579803
As_num,M2_Core_Salinity,HuberRegressor,RAW,23,-0.248678,10.079697,4.414477
As_num,M2_Core_Salinity,HuberRegressor,RAW,24,-0.470809,4.607269,2.753422
As_num,M2_Core_Salinity,HuberRegressor,RAW,25,-0.083546,9.634101,4.086194
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,1,-0.77024,0.371887,0.302359
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,2,-0.300624,11.01588,5.759616
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,3,-0.200898,4.239047,1.977718
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,4,-0.25429,1.954055,1.162932
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,5,-0.206423,10.036294,4.193345
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.129662,4.102586,1.830868
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,7,0.138763,1.58555,1.022456
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,8,-0.29138,5.347556,2.561337
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,9,0.200768,1.137379,0.742883
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,10,-0.336743,13.886225,7.191267
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,11,-0.182081,1.183208,0.757528
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,12,-0.477173,6.92022,4.087119
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,13,-0.143904,9.865274,4.018871
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,14,-0.158959,9.650472,3.769584
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,15,0.424523,0.922867,0.598274
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,16,-0.265948,1.96929,1.243021
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,17,-4.832497,1.393571,1.138368
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,18,-0.177629,10.013674,4.081594
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,19,-0.294497,10.493897,4.978062
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,20,-0.118859,5.17945,2.272748
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,21,0.169473,1.179999,0.756775
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,22,-0.115198,5.194037,2.068598
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,23,-0.166171,9.740992,3.998132
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,24,-0.425827,4.53627,2.617921
As_num,M2_Core_Salinity,SVR_RBF,LOG1P,25,-0.171713,10.018395,4.072187
As_num,M2_Core_Salinity,SVR_RBF,RAW,1,-0.995027,0.394793,0.35107
As_num,M2_Core_Salinity,SVR_RBF,RAW,2,-0.298756,11.007969,5.641367
As_num,M2_Core_Salinity,SVR_RBF,RAW,3,-0.194316,4.227414,2.003727
As_num,M2_Core_Salinity,SVR_RBF,RAW,4,-0.146013,1.86781,1.161545
As_num,M2_Core_Salinity,SVR_RBF,RAW,5,-0.215114,10.072382,4.304264
As_num,M2_Core_Salinity,SVR_RBF,RAW,6,-0.150905,4.140981,1.836786
As_num,M2_Core_Salinity,SVR_RBF,RAW,7,0.171235,1.555373,1.003442
As_num,M2_Core_Salinity,SVR_RBF,RAW,8,-0.300386,5.366169,2.586477
As_num,M2_Core_Salinity,SVR_RBF,RAW,9,0.090797,1.213108,0.79196
As_num,M2_Core_Salinity,SVR_RBF,RAW,10,-0.327935,13.840398,7.202355
As_num,M2_Core_Salinity,SVR_RBF,RAW,11,-0.236698,1.210234,0.78806
As_num,M2_Core_Salinity,SVR_RBF,RAW,12,-0.46379,6.888799,4.072153
As_num,M2_Core_Salinity,SVR_RBF,RAW,13,-0.153159,9.905103,3.985772
As_num,M2_Core_Salinity,SVR_RBF,RAW,14,-0.165842,9.679086,3.815912
As_num,M2_Core_Salinity,SVR_RBF,RAW,15,0.260347,1.046258,0.6426
As_num,M2_Core_Salinity,SVR_RBF,RAW,16,-0.254672,1.9605,1.260465
As_num,M2_Core_Salinity,SVR_RBF,RAW,17,-2.107379,1.017182,0.932415
As_num,M2_Core_Salinity,SVR_RBF,RAW,18,-0.178981,10.019419,4.190835
As_num,M2_Core_Salinity,SVR_RBF,RAW,19,-0.291603,10.482159,5.011825
As_num,M2_Core_Salinity,SVR_RBF,RAW,20,-0.13136,5.208305,2.257972
As_num,M2_Core_Salinity,SVR_RBF,RAW,21,0.098712,1.22924,0.812547
As_num,M2_Core_Salinity,SVR_RBF,RAW,22,-0.119855,5.204871,2.105696
As_num,M2_Core_Salinity,SVR_RBF,RAW,23,-0.153096,9.686232,3.857018
As_num,M2_Core_Salinity,SVR_RBF,RAW,24,-0.440876,4.560147,2.629884
As_num,M2_Core_Salinity,SVR_RBF,RAW,25,-0.164102,9.985804,3.994653
As_num,M3_Core_IonRatios,Ridge,LOG1P,1,-28.08821,1.507487,1.444388
As_num,M3_Core_IonRatios,Ridge,LOG1P,2,-0.264827,10.863228,6.11492
As_num,M3_Core_IonRatios,Ridge,LOG1P,3,-0.011904,3.891211,2.184693
As_num,M3_Core_IonRatios,Ridge,LOG1P,4,0.158974,1.600084,1.275232
As_num,M3_Core_IonRatios,Ridge,LOG1P,5,-0.141507,9.762543,5.033464
As_num,M3_Core_IonRatios,Ridge,LOG1P,6,-0.291554,4.386718,3.256375
As_num,M3_Core_IonRatios,Ridge,LOG1P,7,-0.237784,1.900821,1.66417
As_num,M3_Core_IonRatios,Ridge,LOG1P,8,-0.078914,4.887893,2.406546
As_num,M3_Core_IonRatios,Ridge,LOG1P,9,-0.459716,1.537103,1.178438
As_num,M3_Core_IonRatios,Ridge,LOG1P,10,-0.269194,13.530824,7.195554
As_num,M3_Core_IonRatios,Ridge,LOG1P,11,-1.068525,1.565193,1.337932
As_num,M3_Core_IonRatios,Ridge,LOG1P,12,-0.286427,6.45798,4.124427
As_num,M3_Core_IonRatios,Ridge,LOG1P,13,-0.038151,9.3982,4.538981
As_num,M3_Core_IonRatios,Ridge,LOG1P,14,-0.154014,9.629862,4.116411
As_num,M3_Core_IonRatios,Ridge,LOG1P,15,-1.012131,1.725652,1.512274
As_num,M3_Core_IonRatios,Ridge,LOG1P,16,0.141979,1.621253,1.209116
As_num,M3_Core_IonRatios,Ridge,LOG1P,17,-18.810966,2.568352,2.309048
As_num,M3_Core_IonRatios,Ridge,LOG1P,18,-0.10119,9.683231,4.5319
As_num,M3_Core_IonRatios,Ridge,LOG1P,19,-0.197518,10.093162,5.217654
As_num,M3_Core_IonRatios,Ridge,LOG1P,20,-0.02526,4.958074,2.600886
As_num,M3_Core_IonRatios,Ridge,LOG1P,21,-0.448231,1.558202,1.271513
As_num,M3_Core_IonRatios,Ridge,LOG1P,22,0.005211,4.905629,2.65439
As_num,M3_Core_IonRatios,Ridge,LOG1P,23,-0.107137,9.491235,4.174743
As_num,M3_Core_IonRatios,Ridge,LOG1P,24,-0.206404,4.17265,2.93506
As_num,M3_Core_IonRatios,Ridge,LOG1P,25,-0.073363,9.588722,4.183834
As_num,M3_Core_IonRatios,Ridge,RAW,1,-299.81572,4.847807,4.555289
As_num,M3_Core_IonRatios,Ridge,RAW,2,-0.34649,11.208434,8.007861
As_num,M3_Core_IonRatios,Ridge,RAW,3,-0.375954,4.537505,4.025979
As_num,M3_Core_IonRatios,Ridge,RAW,4,-2.073791,3.058969,2.282553
As_num,M3_Core_IonRatios,Ridge,RAW,5,-0.17212,9.892584,6.44452
As_num,M3_Core_IonRatios,Ridge,RAW,6,-2.022009,6.710136,6.263929
As_num,M3_Core_IonRatios,Ridge,RAW,7,-6.768745,4.762053,4.03919
As_num,M3_Core_IonRatios,Ridge,RAW,8,0.00077,4.703932,3.420272
As_num,M3_Core_IonRatios,Ridge,RAW,9,-29.350913,7.00898,4.886472
As_num,M3_Core_IonRatios,Ridge,RAW,10,-0.188329,13.092682,7.346115
As_num,M3_Core_IonRatios,Ridge,RAW,11,-13.919388,4.203518,3.557211
As_num,M3_Core_IonRatios,Ridge,RAW,12,-0.264804,6.403477,5.304495
As_num,M3_Core_IonRatios,Ridge,RAW,13,-0.723779,12.110309,9.303851
As_num,M3_Core_IonRatios,Ridge,RAW,14,-0.046252,9.169223,4.877266
As_num,M3_Core_IonRatios,Ridge,RAW,15,-10.333388,4.095482,3.708808
As_num,M3_Core_IonRatios,Ridge,RAW,16,-0.796681,2.34605,2.052141
As_num,M3_Core_IonRatios,Ridge,RAW,17,-68.730155,4.818502,4.219451
As_num,M3_Core_IonRatios,Ridge,RAW,18,-0.07944,9.587123,5.840286
As_num,M3_Core_IonRatios,Ridge,RAW,19,-0.393627,10.888287,7.83031
As_num,M3_Core_IonRatios,Ridge,RAW,20,-0.46334,5.923365,4.602483
As_num,M3_Core_IonRatios,Ridge,RAW,21,-7.71192,3.821745,3.287464
As_num,M3_Core_IonRatios,Ridge,RAW,22,-0.348782,5.712157,4.719295
As_num,M3_Core_IonRatios,Ridge,RAW,23,-0.075122,9.353,5.488531
As_num,M3_Core_IonRatios,Ridge,RAW,24,-4.668492,9.044807,7.446814
As_num,M3_Core_IonRatios,Ridge,RAW,25,-0.03679,9.423946,5.177778
As_num,M3_Core_IonRatios,Lasso,LOG1P,1,-16.744611,1.177411,1.150669
As_num,M3_Core_IonRatios,Lasso,LOG1P,2,-0.209752,10.624084,5.545329
As_num,M3_Core_IonRatios,Lasso,LOG1P,3,-0.017888,3.902699,2.101402
As_num,M3_Core_IonRatios,Lasso,LOG1P,4,0.058339,1.69311,1.257335
As_num,M3_Core_IonRatios,Lasso,LOG1P,5,-0.146341,9.783193,4.669399
As_num,M3_Core_IonRatios,Lasso,LOG1P,6,-0.032867,3.922887,2.376223
As_num,M3_Core_IonRatios,Lasso,LOG1P,7,0.094796,1.625518,1.368196
As_num,M3_Core_IonRatios,Lasso,LOG1P,8,-0.135318,5.014032,2.344975
As_num,M3_Core_IonRatios,Lasso,LOG1P,9,-0.06902,1.315412,1.04024
As_num,M3_Core_IonRatios,Lasso,LOG1P,10,-0.270291,13.536669,7.142856
As_num,M3_Core_IonRatios,Lasso,LOG1P,11,-0.244085,1.213843,1.047551
As_num,M3_Core_IonRatios,Lasso,LOG1P,12,-0.348458,6.611849,4.093587
As_num,M3_Core_IonRatios,Lasso,LOG1P,13,-0.04731,9.439565,4.163747
As_num,M3_Core_IonRatios,Lasso,LOG1P,14,-0.090532,9.361248,3.877029
As_num,M3_Core_IonRatios,Lasso,LOG1P,15,-0.459721,1.469806,1.329765
As_num,M3_Core_IonRatios,Lasso,LOG1P,16,0.122445,1.639603,1.144936
As_num,M3_Core_IonRatios,Lasso,LOG1P,17,-7.023685,1.634514,1.564171
As_num,M3_Core_IonRatios,Lasso,LOG1P,18,-0.116253,9.749234,4.366155
As_num,M3_Core_IonRatios,Lasso,LOG1P,19,-0.207531,10.135272,5.064315
As_num,M3_Core_IonRatios,Lasso,LOG1P,20,-0.039138,4.991518,2.365007
As_num,M3_Core_IonRatios,Lasso,LOG1P,21,-0.167024,1.398765,1.245144
As_num,M3_Core_IonRatios,Lasso,LOG1P,22,-0.025231,4.980121,2.40344
As_num,M3_Core_IonRatios,Lasso,LOG1P,23,-0.074835,9.351751,4.013932
As_num,M3_Core_IonRatios,Lasso,LOG1P,24,-0.16616,4.102462,2.537135
As_num,M3_Core_IonRatios,Lasso,LOG1P,25,-0.086036,9.645162,4.068064
As_num,M3_Core_IonRatios,Lasso,RAW,1,-274.856026,4.642333,4.436657
As_num,M3_Core_IonRatios,Lasso,RAW,2,-0.314491,11.07445,7.917338
As_num,M3_Core_IonRatios,Lasso,RAW,3,-0.301507,4.413045,3.86162
As_num,M3_Core_IonRatios,Lasso,RAW,4,-1.939928,2.991619,2.209166
As_num,M3_Core_IonRatios,Lasso,RAW,5,-0.125694,9.694687,6.351673
As_num,M3_Core_IonRatios,Lasso,RAW,6,-1.821936,6.48421,6.09175
As_num,M3_Core_IonRatios,Lasso,RAW,7,-6.319788,4.622406,3.881113
As_num,M3_Core_IonRatios,Lasso,RAW,8,0.022436,4.652655,3.285202
As_num,M3_Core_IonRatios,Lasso,RAW,9,-24.377036,6.408987,4.623108
As_num,M3_Core_IonRatios,Lasso,RAW,10,-0.176589,13.027843,7.262439
As_num,M3_Core_IonRatios,Lasso,RAW,11,-13.37641,4.126318,3.440816
As_num,M3_Core_IonRatios,Lasso,RAW,12,-0.260129,6.391631,5.27028
As_num,M3_Core_IonRatios,Lasso,RAW,13,-0.57869,11.589452,8.954133
As_num,M3_Core_IonRatios,Lasso,RAW,14,0.000873,8.960347,4.685078
As_num,M3_Core_IonRatios,Lasso,RAW,15,-9.88348,4.013368,3.603442
As_num,M3_Core_IonRatios,Lasso,RAW,16,-0.680166,2.268704,1.93763
As_num,M3_Core_IonRatios,Lasso,RAW,17,-63.940383,4.650066,4.059716
As_num,M3_Core_IonRatios,Lasso,RAW,18,-0.060768,9.503847,5.783913
As_num,M3_Core_IonRatios,Lasso,RAW,19,-0.383532,10.848778,7.849173
As_num,M3_Core_IonRatios,Lasso,RAW,20,-0.366988,5.725037,4.385059
As_num,M3_Core_IonRatios,Lasso,RAW,21,-7.476209,3.76969,3.223523
As_num,M3_Core_IonRatios,Lasso,RAW,22,-0.323613,5.658608,4.682577
As_num,M3_Core_IonRatios,Lasso,RAW,23,-0.01648,9.094348,5.494599
As_num,M3_Core_IonRatios,Lasso,RAW,24,-3.968112,8.467616,7.041513
As_num,M3_Core_IonRatios,Lasso,RAW,25,-0.018542,9.340647,5.053712
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,1,-3.309041,0.58021,0.519704
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,2,-0.36093,11.268374,6.296185
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,3,-0.202305,4.241529,2.422824
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,4,-0.324534,2.008026,1.363227
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,5,-0.1882,9.960207,4.588567
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,6,-0.117511,4.080462,2.211483
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,7,0.19393,1.533928,1.179197
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.29905,5.363413,2.647253
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,9,-0.019065,1.28431,0.840335
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,10,-0.323383,13.816658,7.651489
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,11,-2.752206,2.108049,1.502414
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,12,-0.411526,6.764702,4.045974
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,13,-0.030563,9.363793,4.38126
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,14,-0.235987,9.966013,4.282434
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,15,-0.014892,1.225561,0.93168
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,16,-0.326966,2.016191,1.28604
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,17,-17.572325,2.486766,1.949409
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,18,-0.119397,9.762954,4.253768
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,19,-0.305849,10.539807,5.133743
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,20,-0.110164,5.159285,2.195967
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,21,-0.324374,1.490082,1.144489
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,22,-0.091032,5.137452,2.29831
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,23,-0.216612,9.94943,4.276298
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,24,-0.429947,4.542819,2.823589
As_num,M3_Core_IonRatios,HuberRegressor,LOG1P,25,-0.057748,9.518718,4.146013
As_num,M3_Core_IonRatios,HuberRegressor,RAW,1,-5.10039,0.690357,0.629175
As_num,M3_Core_IonRatios,HuberRegressor,RAW,2,-0.354983,11.243727,6.109367
As_num,M3_Core_IonRatios,HuberRegressor,RAW,3,-0.254743,4.333038,2.691648
As_num,M3_Core_IonRatios,HuberRegressor,RAW,4,-0.253589,1.953509,1.322568
As_num,M3_Core_IonRatios,HuberRegressor,RAW,5,-0.185179,9.947539,4.563518
As_num,M3_Core_IonRatios,HuberRegressor,RAW,6,-0.13121,4.105396,2.239224
As_num,M3_Core_IonRatios,HuberRegressor,RAW,7,0.188997,1.538616,1.262182
As_num,M3_Core_IonRatios,HuberRegressor,RAW,8,-0.287374,5.339254,2.603992
As_num,M3_Core_IonRatios,HuberRegressor,RAW,9,-0.09856,1.333463,0.937376
As_num,M3_Core_IonRatios,HuberRegressor,RAW,10,-0.327371,13.837458,7.580809
As_num,M3_Core_IonRatios,HuberRegressor,RAW,11,-1.09232,1.574169,1.199199
As_num,M3_Core_IonRatios,HuberRegressor,RAW,12,-0.408959,6.758547,4.054367
As_num,M3_Core_IonRatios,HuberRegressor,RAW,13,-0.0601,9.497029,4.67582
As_num,M3_Core_IonRatios,HuberRegressor,RAW,14,-0.235039,9.962188,4.092188
As_num,M3_Core_IonRatios,HuberRegressor,RAW,15,0.000341,1.216329,0.977756
As_num,M3_Core_IonRatios,HuberRegressor,RAW,16,-0.320867,2.011552,1.346965
As_num,M3_Core_IonRatios,HuberRegressor,RAW,17,-14.416688,2.265673,1.976127
As_num,M3_Core_IonRatios,HuberRegressor,RAW,18,-0.12289,9.778172,4.241059
As_num,M3_Core_IonRatios,HuberRegressor,RAW,19,-0.308424,10.550195,5.174769
As_num,M3_Core_IonRatios,HuberRegressor,RAW,20,-0.112837,5.165493,2.226199
As_num,M3_Core_IonRatios,HuberRegressor,RAW,21,-0.157621,1.393118,1.096407
As_num,M3_Core_IonRatios,HuberRegressor,RAW,22,-0.0833,5.119216,2.367729
As_num,M3_Core_IonRatios,HuberRegressor,RAW,23,-0.231684,10.01087,4.233808
As_num,M3_Core_IonRatios,HuberRegressor,RAW,24,-0.417469,4.522955,2.865111
As_num,M3_Core_IonRatios,HuberRegressor,RAW,25,-0.061595,9.536013,4.167612
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,1,-3.625653,0.601148,0.575163
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,2,-0.313657,11.070934,5.916025
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,3,-0.187778,4.215827,1.986595
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,4,-0.292471,1.983574,1.222499
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,5,-0.206194,10.035344,4.568701
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,6,-0.16093,4.158976,2.077011
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,7,0.181931,1.545304,0.907329
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,8,-0.280803,5.32561,2.532162
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,9,-0.063417,1.31196,0.836623
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,10,-0.334187,13.872942,7.201969
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,11,-0.141481,1.162711,0.794322
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,12,-0.475632,6.916608,4.129073
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,13,-0.115581,9.742379,4.130315
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,14,-0.184146,9.75477,3.748155
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,15,0.132007,1.1334,0.678578
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,16,-0.27275,1.974574,1.191781
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,17,-5.914668,1.517356,1.316595
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,18,-0.174512,10.000413,4.25321
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,19,-0.279733,10.433881,5.131574
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,20,-0.114002,5.168194,2.165881
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,21,-0.001236,1.295607,0.883122
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,22,-0.097433,5.152502,2.118125
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,23,-0.184262,9.81626,3.999861
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,24,-0.396122,4.488768,2.716947
As_num,M3_Core_IonRatios,SVR_RBF,LOG1P,25,-0.151115,9.929943,4.035727
As_num,M3_Core_IonRatios,SVR_RBF,RAW,1,-1.938297,0.479118,0.452513
As_num,M3_Core_IonRatios,SVR_RBF,RAW,2,-0.308553,11.04941,5.735381
As_num,M3_Core_IonRatios,SVR_RBF,RAW,3,-0.198669,4.23511,2.03529
As_num,M3_Core_IonRatios,SVR_RBF,RAW,4,-0.152999,1.873495,1.191176
As_num,M3_Core_IonRatios,SVR_RBF,RAW,5,-0.202119,10.018375,4.490444
As_num,M3_Core_IonRatios,SVR_RBF,RAW,6,-0.154351,4.147175,1.951429
As_num,M3_Core_IonRatios,SVR_RBF,RAW,7,0.22006,1.508861,0.942919
As_num,M3_Core_IonRatios,SVR_RBF,RAW,8,-0.282354,5.328834,2.581164
As_num,M3_Core_IonRatios,SVR_RBF,RAW,9,-0.158767,1.369516,0.854384
As_num,M3_Core_IonRatios,SVR_RBF,RAW,10,-0.329431,13.848192,7.22607
As_num,M3_Core_IonRatios,SVR_RBF,RAW,11,-0.178095,1.181211,0.801271
As_num,M3_Core_IonRatios,SVR_RBF,RAW,12,-0.45193,6.860835,4.123012
As_num,M3_Core_IonRatios,SVR_RBF,RAW,13,-0.124688,9.782063,4.067961
As_num,M3_Core_IonRatios,SVR_RBF,RAW,14,-0.182258,9.74699,3.815716
As_num,M3_Core_IonRatios,SVR_RBF,RAW,15,0.109886,1.147752,0.696918
As_num,M3_Core_IonRatios,SVR_RBF,RAW,16,-0.304451,1.999013,1.216639
As_num,M3_Core_IonRatios,SVR_RBF,RAW,17,-2.331791,1.053272,0.988365
As_num,M3_Core_IonRatios,SVR_RBF,RAW,18,-0.171185,9.986239,4.223923
As_num,M3_Core_IonRatios,SVR_RBF,RAW,19,-0.277495,10.424753,5.106563
As_num,M3_Core_IonRatios,SVR_RBF,RAW,20,-0.126835,5.197879,2.150861
As_num,M3_Core_IonRatios,SVR_RBF,RAW,21,-0.043685,1.322786,0.927113
As_num,M3_Core_IonRatios,SVR_RBF,RAW,22,-0.116073,5.196075,2.154731
As_num,M3_Core_IonRatios,SVR_RBF,RAW,23,-0.16791,9.748255,3.866467
As_num,M3_Core_IonRatios,SVR_RBF,RAW,24,-0.390673,4.48,2.643996
As_num,M3_Core_IonRatios,SVR_RBF,RAW,25,-0.13889,9.877075,3.97466
As_num,M4_Core_IonExchange,Ridge,LOG1P,1,-17.298047,1.195632,1.129001
As_num,M4_Core_IonExchange,Ridge,LOG1P,2,-0.260261,10.843604,5.966445
As_num,M4_Core_IonExchange,Ridge,LOG1P,3,-0.031366,3.928453,2.207301
As_num,M4_Core_IonExchange,Ridge,LOG1P,4,0.288575,1.471643,1.182927
