target,fold,config,model,observed,predicted,residual,abs_residual
Cd,6,M1_Core,ExtraTrees,-1.3315,5.9128,-7.2443,7.2443
Cd,6,M1_Core,ExtraTrees,-4.3187,7.4631,-11.7818,11.7818
Cd,6,M1_Core,ExtraTrees,2.4162,12.6677,-10.2515,10.2515
Cd,6,M1_Core,ExtraTrees,2.6978,12.2643,-9.5665,9.5665
Cd,6,M7_TargetSpecific_Selected,Ridge,-4.506,-17.5208,13.0148,13.0148
Cd,6,M7_TargetSpecific_Selected,Ridge,57.25,18.0045,39.2455,39.2455
Cd,6,M7_TargetSpecific_Selected,Ridge,-3.6492,21.9153,-25.5645,25.5645
Cd,6,M7_TargetSpecific_Selected,Ridge,14.3602,7.0724,7.2878,7.2878
Cd,6,M7_TargetSpecific_Selected,Ridge,-1.3315,5.5114,-6.8429,6.8429
Cd,6,M7_TargetSpecific_Selected,Ridge,-4.3187,-0.4948,-3.8239,3.8239
Cd,6,M7_TargetSpecific_Selected,Ridge,2.4162,21.2049,-18.7887,18.7887
Cd,6,M7_TargetSpecific_Selected,Ridge,2.6978,17.5032,-14.8054,14.8054
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,-4.506,-34.4502,29.9441,29.9441
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,57.25,12.2453,45.0047,45.0047
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,-3.6492,30.4691,-34.1183,34.1183
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,14.3602,-3.6916,18.0518,18.0518
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,-1.3315,1.4812,-2.8127,2.8127
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,-4.3187,9.8885,-14.2072,14.2072
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,2.4162,30.7869,-28.3707,28.3707
Cd,6,M7_TargetSpecific_Selected,HuberRegressor,2.6978,31.545,-28.8472,28.8472
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,-4.506,-0.2241,-4.282,4.282
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,57.25,9.0446,48.2054,48.2054
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,-3.6492,12.8383,-16.4875,16.4875
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,14.3602,-0.1262,14.4864,14.4864
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,-1.3315,7.3893,-8.7208,8.7208
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,-4.3187,11.7097,-16.0284,16.0284
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,2.4162,19.1668,-16.7506,16.7506
Cd,6,M7_TargetSpecific_Selected,ExtraTrees,2.6978,19.043,-16.3452,16.3452
Cd,7,M1_Core,Ridge,-4.4467,6.3602,-10.8068,10.8068
Cd,7,M1_Core,Ridge,3.7079,11.5105,-7.8026,7.8026
Cd,7,M1_Core,Ridge,19.7136,17.8297,1.8839,1.8839
Cd,7,M1_Core,Ridge,6.9993,-23.3106,30.3099,30.3099
Cd,7,M1_Core,Ridge,3.2283,10.8767,-7.6484,7.6484
Cd,7,M1_Core,Ridge,0.578,-5.8373,6.4153,6.4153
Cd,7,M1_Core,Ridge,-0.2305,-9.3145,9.084,9.084
Cd,7,M1_Core,Ridge,9.3829,-3.9687,13.3516,13.3516
Cd,7,M1_Core,HuberRegressor,-4.4467,2.5214,-6.9681,6.9681
Cd,7,M1_Core,HuberRegressor,3.7079,3.9078,-0.1999,0.1999
Cd,7,M1_Core,HuberRegressor,19.7136,4.4361,15.2775,15.2775
Cd,7,M1_Core,HuberRegressor,6.9993,-1.5333,8.5326,8.5326
Cd,7,M1_Core,HuberRegressor,3.2283,3.9862,-0.758,0.758
Cd,7,M1_Core,HuberRegressor,0.578,-1.4543,2.0322,2.0322
Cd,7,M1_Core,HuberRegressor,-0.2305,-0.6983,0.4678,0.4678
Cd,7,M1_Core,HuberRegressor,9.3829,-0.0366,9.4195,9.4195
Cd,7,M1_Core,ExtraTrees,-4.4467,2.4627,-6.9094,6.9094
Cd,7,M1_Core,ExtraTrees,3.7079,10.5047,-6.7968,6.7968
Cd,7,M1_Core,ExtraTrees,19.7136,28.3464,-8.6328,8.6328
Cd,7,M1_Core,ExtraTrees,6.9993,3.7797,3.2196,3.2196
Cd,7,M1_Core,ExtraTrees,3.2283,10.5825,-7.3542,7.3542
Cd,7,M1_Core,ExtraTrees,0.578,4.9416,-4.3636,4.3636
Cd,7,M1_Core,ExtraTrees,-0.2305,1.5216,-1.7521,1.7521
Cd,7,M1_Core,ExtraTrees,9.3829,4.0793,5.3035,5.3035
Cd,7,M7_TargetSpecific_Selected,Ridge,-4.4467,7.1776,-11.6243,11.6243
Cd,7,M7_TargetSpecific_Selected,Ridge,3.7079,13.3566,-9.6487,9.6487
Cd,7,M7_TargetSpecific_Selected,Ridge,19.7136,16.4829,3.2307,3.2307
Cd,7,M7_TargetSpecific_Selected,Ridge,6.9993,-20.9137,27.913,27.913
Cd,7,M7_TargetSpecific_Selected,Ridge,3.2283,14.1996,-10.9713,10.9713
Cd,7,M7_TargetSpecific_Selected,Ridge,0.578,-4.7743,5.3522,5.3522
Cd,7,M7_TargetSpecific_Selected,Ridge,-0.2305,-6.9794,6.7489,6.7489
Cd,7,M7_TargetSpecific_Selected,Ridge,9.3829,-2.6116,11.9945,11.9945
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,-4.4467,5.0218,-9.4685,9.4685
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,3.7079,7.1413,-3.4334,3.4334
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,19.7136,3.0166,16.697,16.697
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,6.9993,-1.1085,8.1078,8.1078
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,3.2283,9.7846,-6.5563,6.5563
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,0.578,-5.6664,6.2444,6.2444
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,-0.2305,-3.5704,3.3398,3.3398
Cd,7,M7_TargetSpecific_Selected,HuberRegressor,9.3829,-3.2357,12.6185,12.6185
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,-4.4467,8.8058,-13.2524,13.2524
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,3.7079,10.3856,-6.6777,6.6777
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,19.7136,34.3968,-14.6832,14.6832
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,6.9993,8.431,-1.4316,1.4316
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,3.2283,13.8006,-10.5723,10.5723
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,0.578,13.1195,-12.5415,12.5415
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,-0.2305,4.1791,-4.4096,4.4096
Cd,7,M7_TargetSpecific_Selected,ExtraTrees,9.3829,8.068,1.3148,1.3148
Cd,8,M1_Core,Ridge,18.2216,10.4186,7.803,7.803
Cd,8,M1_Core,Ridge,-5.5505,8.947,-14.4975,14.4975
Cd,8,M1_Core,Ridge,6.1732,12.8136,-6.6404,6.6404
Cd,8,M1_Core,Ridge,-2.1725,-6.1876,4.015,4.015
Cd,8,M1_Core,Ridge,31.6996,8.6452,23.0543,23.0543
Cd,8,M1_Core,Ridge,-5.1799,7.7472,-12.9271,12.9271
Cd,8,M1_Core,Ridge,3.0145,11.044,-8.0295,8.0295
Cd,8,M1_Core,Ridge,-4.2972,10.1927,-14.4899,14.4899
Cd,8,M1_Core,HuberRegressor,18.2216,3.4714,14.7502,14.7502
Cd,8,M1_Core,HuberRegressor,-5.5505,-1.0424,-4.5081,4.5081
Cd,8,M1_Core,HuberRegressor,6.1732,3.7978,2.3755,2.3755
Cd,8,M1_Core,HuberRegressor,-2.1725,-3.8076,1.6351,1.6351
Cd,8,M1_Core,HuberRegressor,31.6996,3.3532,28.3464,28.3464
Cd,8,M1_Core,HuberRegressor,-5.1799,2.5972,-7.7771,7.7771
Cd,8,M1_Core,HuberRegressor,3.0145,3.2576,-0.2431,0.2431
Cd,8,M1_Core,HuberRegressor,-4.2972,2.0232,-6.3204,6.3204
Cd,8,M1_Core,ExtraTrees,18.2216,8.7264,9.4953,9.4953
Cd,8,M1_Core,ExtraTrees,-5.5505,0.9622,-6.5127,6.5127
Cd,8,M1_Core,ExtraTrees,6.1732,12.3365,-6.1633,6.1633
Cd,8,M1_Core,ExtraTrees,-2.1725,-3.1281,0.9556,0.9556
Cd,8,M1_Core,ExtraTrees,31.6996,7.7619,23.9376,23.9376
Cd,8,M1_Core,ExtraTrees,-5.1799,8.6965,-13.8764,13.8764
Cd,8,M1_Core,ExtraTrees,3.0145,9.7244,-6.7099,6.7099
Cd,8,M1_Core,ExtraTrees,-4.2972,2.4785,-6.7758,6.7758
Cd,8,M7_TargetSpecific_Selected,Ridge,18.2216,4.6854,13.5363,13.5363
Cd,8,M7_TargetSpecific_Selected,Ridge,-5.5505,-5.649,0.0985,0.0985
Cd,8,M7_TargetSpecific_Selected,Ridge,6.1732,15.7638,-9.5905,9.5905
Cd,8,M7_TargetSpecific_Selected,Ridge,-2.1725,-4.0232,1.8507,1.8507
Cd,8,M7_TargetSpecific_Selected,Ridge,31.6996,-0.5229,32.2225,32.2225
Cd,8,M7_TargetSpecific_Selected,Ridge,-5.1799,9.9629,-15.1428,15.1428
Cd,8,M7_TargetSpecific_Selected,Ridge,3.0145,11.5362,-8.5217,8.5217
Cd,8,M7_TargetSpecific_Selected,Ridge,-4.2972,18.5772,-22.8744,22.8744
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,18.2216,-1.5454,19.767,19.767
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,-5.5505,0.21,-5.7604,5.7604
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,6.1732,12.3365,-6.1633,6.1633
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,-2.1725,-2.5093,0.3368,0.3368
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,31.6996,-5.2742,36.9737,36.9737
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,-5.1799,12.8586,-18.0385,18.0385
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,3.0145,10.8245,-7.81,7.81
Cd,8,M7_TargetSpecific_Selected,HuberRegressor,-4.2972,15.3095,-19.6068,19.6068
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,18.2216,6.7291,11.4926,11.4926
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,-5.5505,0.9018,-6.4523,6.4523
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,6.1732,10.6211,-4.4478,4.4478
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,-2.1725,-1.6169,-0.5557,0.5557
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,31.6996,7.7256,23.9739,23.9739
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,-5.1799,5.4449,-10.6248,10.6248
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,3.0145,10.2798,-7.2653,7.2653
Cd,8,M7_TargetSpecific_Selected,ExtraTrees,-4.2972,1.8218,-6.1191,6.1191
Cd,9,M1_Core,Ridge,-0.4309,11.0334,-11.4643,11.4643
Cd,9,M1_Core,Ridge,-0.4032,8.62,-9.0232,9.0232
Cd,9,M1_Core,Ridge,-1.2144,6.1898,-7.4042,7.4042
Cd,9,M1_Core,Ridge,-3.7776,8.0719,-11.8495,11.8495
Cd,9,M1_Core,Ridge,-0.795,5.169,-5.9641,5.9641
Cd,9,M1_Core,Ridge,-0.9637,-2.8288,1.8651,1.8651
Cd,9,M1_Core,Ridge,31.596,7.1025,24.4935,24.4935
Cd,9,M1_Core,Ridge,84.8971,8.7495,76.1476,76.1476
Cd,9,M1_Core,HuberRegressor,-0.4309,5.5833,-6.0142,6.0142
Cd,9,M1_Core,HuberRegressor,-0.4032,3.5717,-3.9749,3.9749
Cd,9,M1_Core,HuberRegressor,-1.2144,5.46,-6.6744,6.6744
Cd,9,M1_Core,HuberRegressor,-3.7776,4.4468,-8.2244,8.2244
Cd,9,M1_Core,HuberRegressor,-0.795,0.7064,-1.5015,1.5015
Cd,9,M1_Core,HuberRegressor,-0.9637,-0.1087,-0.8549,0.8549
Cd,9,M1_Core,HuberRegressor,31.596,4.2263,27.3697,27.3697
Cd,9,M1_Core,HuberRegressor,84.8971,1.934,82.9631,82.9631
Cd,9,M1_Core,ExtraTrees,-0.4309,-2.7445,2.3135,2.3135
Cd,9,M1_Core,ExtraTrees,-0.4032,3.9474,-4.3506,4.3506
Cd,9,M1_Core,ExtraTrees,-1.2144,-3.7281,2.5137,2.5137
Cd,9,M1_Core,ExtraTrees,-3.7776,4.8492,-8.6268,8.6268
Cd,9,M1_Core,ExtraTrees,-0.795,2.7161,-3.5111,3.5111
Cd,9,M1_Core,ExtraTrees,-0.9637,0.9785,-1.9422,1.9422
Cd,9,M1_Core,ExtraTrees,31.596,4.8926,26.7034,26.7034
Cd,9,M1_Core,ExtraTrees,84.8971,9.3956,75.5015,75.5015
Cd,9,M7_TargetSpecific_Selected,Ridge,-0.4309,6.531,-6.9619,6.9619
Cd,9,M7_TargetSpecific_Selected,Ridge,-0.4032,8.8769,-9.2801,9.2801
Cd,9,M7_TargetSpecific_Selected,Ridge,-1.2144,2.6706,-3.885,3.885
Cd,9,M7_TargetSpecific_Selected,Ridge,-3.7776,7.2205,-10.998,10.998
Cd,9,M7_TargetSpecific_Selected,Ridge,-0.795,3.2872,-4.0822,4.0822
Cd,9,M7_TargetSpecific_Selected,Ridge,-0.9637,-0.6659,-0.2977,0.2977
Cd,9,M7_TargetSpecific_Selected,Ridge,31.596,8.2626,23.3334,23.3334
Cd,9,M7_TargetSpecific_Selected,Ridge,84.8971,7.4084,77.4887,77.4887
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-0.4309,4.6173,-5.0482,5.0482
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-0.4032,3.9734,-4.3765,4.3765
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-1.2144,3.5723,-4.7867,4.7867
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-3.7776,4.0365,-7.8141,7.8141
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-0.795,-6.0439,5.2488,5.2488
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,-0.9637,-1.9539,0.9902,0.9902
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,31.596,3.2382,28.3578,28.3578
Cd,9,M7_TargetSpecific_Selected,HuberRegressor,84.8971,-4.01,88.9071,88.9071
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-0.4309,-1.5087,1.0778,1.0778
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-0.4032,2.5662,-2.9694,2.9694
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-1.2144,-1.5516,0.3372,0.3372
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-3.7776,5.0468,-8.8244,8.8244
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-0.795,3.9964,-4.7915,4.7915
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,-0.9637,1.033,-1.9967,1.9967
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,31.596,4.9941,26.6019,26.6019
Cd,9,M7_TargetSpecific_Selected,ExtraTrees,84.8971,5.6786,79.2185,79.2185
Cd,10,M1_Core,Ridge,18.2216,10.0107,8.2109,8.2109
Cd,10,M1_Core,Ridge,-0.4309,9.2557,-9.6866,9.6866
Cd,10,M1_Core,Ridge,-4.506,-12.3253,7.8192,7.8192
Cd,10,M1_Core,Ridge,57.25,12.7498,44.5002,44.5002
Cd,10,M1_Core,Ridge,3.7079,8.7273,-5.0194,5.0194
Cd,10,M1_Core,Ridge,-0.963,11.1117,-12.0747,12.0747
Cd,10,M1_Core,Ridge,0.578,0.8413,-0.2633,0.2633
Cd,10,M1_Core,Ridge,9.3829,1.8563,7.5265,7.5265
Cd,10,M1_Core,HuberRegressor,18.2216,4.4404,13.7813,13.7813
Cd,10,M1_Core,HuberRegressor,-0.4309,1.7314,-2.1624,2.1624
Cd,10,M1_Core,HuberRegressor,-4.506,-12.3109,7.8048,7.8048
Cd,10,M1_Core,HuberRegressor,57.25,3.2407,54.0093,54.0093
Cd,10,M1_Core,HuberRegressor,3.7079,2.7864,0.9215,0.9215
Cd,10,M1_Core,HuberRegressor,-0.963,3.2376,-4.2006,4.2006
Cd,10,M1_Core,HuberRegressor,0.578,0.7768,-0.1989,0.1989
Cd,10,M1_Core,HuberRegressor,9.3829,1.7375,7.6453,7.6453
Cd,10,M1_Core,ExtraTrees,18.2216,10.8685,7.3532,7.3532
Cd,10,M1_Core,ExtraTrees,-0.4309,13.3283,-13.7592,13.7592
Cd,10,M1_Core,ExtraTrees,-4.506,-0.9871,-3.519,3.519
Cd,10,M1_Core,ExtraTrees,57.25,7.8755,49.3745,49.3745
Cd,10,M1_Core,ExtraTrees,3.7079,8.4327,-4.7248,4.7248
Cd,10,M1_Core,ExtraTrees,-0.963,11.3698,-12.3328,12.3328
Cd,10,M1_Core,ExtraTrees,0.578,4.7201,-4.1421,4.1421
Cd,10,M1_Core,ExtraTrees,9.3829,2.9567,6.4261,6.4261
Cd,10,M7_TargetSpecific_Selected,Ridge,18.2216,8.8762,9.3454,9.3454
Cd,10,M7_TargetSpecific_Selected,Ridge,-0.4309,11.922,-12.3529,12.3529
Cd,10,M7_TargetSpecific_Selected,Ridge,-4.506,-2.0263,-2.4797,2.4797
Cd,10,M7_TargetSpecific_Selected,Ridge,57.25,12.6417,44.6083,44.6083
Cd,10,M7_TargetSpecific_Selected,Ridge,3.7079,11.1897,-7.4818,7.4818
Cd,10,M7_TargetSpecific_Selected,Ridge,-0.963,15.3081,-16.271,16.271
Cd,10,M7_TargetSpecific_Selected,Ridge,0.578,0.6871,-0.1092,0.1092
Cd,10,M7_TargetSpecific_Selected,Ridge,9.3829,3.3403,6.0425,6.0425
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,18.2216,6.0258,12.1959,12.1959
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,-0.4309,-3.4799,3.049,3.049
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,-4.506,-13.8051,9.2991,9.2991
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,57.25,2.9533,54.2967,54.2967
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,3.7079,3.7007,0.0072,0.0072
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,-0.963,5.7684,-6.7313,6.7313
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,0.578,-3.9631,4.541,4.541
Cd,10,M7_TargetSpecific_Selected,HuberRegressor,9.3829,-0.8937,10.2766,10.2766
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,18.2216,7.7162,10.5055,10.5055
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,-0.4309,16.3754,-16.8063,16.8063
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,-4.506,-0.6002,-3.9059,3.9059
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,57.25,4.7809,52.4691,52.4691
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,3.7079,5.6974,-1.9895,1.9895
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,-0.963,16.9803,-17.9432,17.9432
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,0.578,10.0959,-9.518,9.518
Cd,10,M7_TargetSpecific_Selected,ExtraTrees,9.3829,8.8576,0.5253,0.5253
Cd,11,M1_Core,Ridge,-4.4467,7.6777,-12.1243,12.1243
Cd,11,M1_Core,Ridge,-3.9034,12.7191,-16.6225,16.6225
Cd,11,M1_Core,Ridge,-5.1799,9.738,-14.9179,14.9179
Cd,11,M1_Core,Ridge,-1.3315,10.0387,-11.3702,11.3702
Cd,11,M1_Core,Ridge,2.4162,20.4502,-18.034,18.034
Cd,11,M1_Core,Ridge,-0.7323,18.4703,-19.2026,19.2026
Cd,11,M1_Core,Ridge,15.0633,8.759,6.3043,6.3043
Cd,11,M1_Core,Ridge,3.2283,11.6831,-8.4548,8.4548
Cd,11,M1_Core,HuberRegressor,-4.4467,3.942,-8.3887,8.3887
Cd,11,M1_Core,HuberRegressor,-3.9034,2.6731,-6.5765,6.5765
Cd,11,M1_Core,HuberRegressor,-5.1799,6.4437,-11.6236,11.6236
Cd,11,M1_Core,HuberRegressor,-1.3315,7.7014,-9.0329,9.0329
Cd,11,M1_Core,HuberRegressor,2.4162,16.5022,-14.0859,14.0859
Cd,11,M1_Core,HuberRegressor,-0.7323,11.3258,-12.058,12.058
Cd,11,M1_Core,HuberRegressor,15.0633,4.7026,10.3607,10.3607
Cd,11,M1_Core,HuberRegressor,3.2283,5.32,-2.0918,2.0918
Cd,11,M1_Core,ExtraTrees,-4.4467,5.3686,-9.8153,9.8153
Cd,11,M1_Core,ExtraTrees,-3.9034,8.6859,-12.5892,12.5892
Cd,11,M1_Core,ExtraTrees,-5.1799,14.7818,-19.9617,19.9617
Cd,11,M1_Core,ExtraTrees,-1.3315,10.4151,-11.7466,11.7466
Cd,11,M1_Core,ExtraTrees,2.4162,18.2824,-15.8662,15.8662
Cd,11,M1_Core,ExtraTrees,-0.7323,22.3113,-23.0436,23.0436
Cd,11,M1_Core,ExtraTrees,15.0633,7.4706,7.5927,7.5927
Cd,11,M1_Core,ExtraTrees,3.2283,7.8164,-4.5881,4.5881
Cd,11,M7_TargetSpecific_Selected,Ridge,-4.4467,8.96,-13.4067,13.4067
Cd,11,M7_TargetSpecific_Selected,Ridge,-3.9034,17.952,-21.8554,21.8554
Cd,11,M7_TargetSpecific_Selected,Ridge,-5.1799,11.2205,-16.4004,16.4004
Cd,11,M7_TargetSpecific_Selected,Ridge,-1.3315,11.1026,-12.4341,12.4341
Cd,11,M7_TargetSpecific_Selected,Ridge,2.4162,15.4672,-13.051,13.051
Cd,11,M7_TargetSpecific_Selected,Ridge,-0.7323,20.431,-21.1633,21.1633
Cd,11,M7_TargetSpecific_Selected,Ridge,15.0633,11.6433,3.42,3.42
Cd,11,M7_TargetSpecific_Selected,Ridge,3.2283,15.8322,-12.6039,12.6039
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,-4.4467,6.3152,-10.7619,10.7619
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,-3.9034,6.3723,-10.2757,10.2757
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,-5.1799,7.2808,-12.4607,12.4607
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,-1.3315,6.8435,-8.175,8.175
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,2.4162,15.1606,-12.7444,12.7444
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,-0.7323,10.0108,-10.743,10.743
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,15.0633,8.3554,6.7079,6.7079
Cd,11,M7_TargetSpecific_Selected,HuberRegressor,3.2283,9.4192,-6.191,6.191
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,-4.4467,11.2869,-15.7335,15.7335
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,-3.9034,15.1838,-19.0872,19.0872
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,-5.1799,9.2019,-14.3818,14.3818
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,-1.3315,11.0674,-12.3989,12.3989
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,2.4162,11.5274,-9.1112,9.1112
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,-0.7323,20.7531,-21.4854,21.4854
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,15.0633,6.2723,8.791,8.791
Cd,11,M7_TargetSpecific_Selected,ExtraTrees,3.2283,9.4045,-6.1762,6.1762
Cd,12,M1_Core,Ridge,-4.923,-16.6851,11.7621,11.7621
Cd,12,M1_Core,Ridge,-5.5505,5.5706,-11.1211,11.1211
Cd,12,M1_Core,Ridge,11.8254,7.4408,4.3847,4.3847
Cd,12,M1_Core,Ridge,-2.1725,-11.2888,9.1162,9.1162
Cd,12,M1_Core,Ridge,0.8552,29.7004,-28.8452,28.8452
Cd,12,M1_Core,Ridge,2.6978,5.5832,-2.8854,2.8854
Cd,12,M1_Core,Ridge,-0.2305,3.6499,-3.8804,3.8804
Cd,12,M1_Core,Ridge,31.596,8.4654,23.1306,23.1306
Cd,12,M1_Core,HuberRegressor,-4.923,-2.738,-2.185,2.185
Cd,12,M1_Core,HuberRegressor,-5.5505,-1.818,-3.7324,3.7324
Cd,12,M1_Core,HuberRegressor,11.8254,4.9049,6.9205,6.9205
Cd,12,M1_Core,HuberRegressor,-2.1725,-3.6617,1.4892,1.4892
Cd,12,M1_Core,HuberRegressor,0.8552,1.38,-0.5247,0.5247
Cd,12,M1_Core,HuberRegressor,2.6978,6.5356,-3.8378,3.8378
Cd,12,M1_Core,HuberRegressor,-0.2305,2.3463,-2.5768,2.5768
Cd,12,M1_Core,HuberRegressor,31.596,4.8929,26.7031,26.7031
Cd,12,M1_Core,ExtraTrees,-4.923,-1.3171,-3.6059,3.6059
Cd,12,M1_Core,ExtraTrees,-5.5505,2.2825,-7.833,7.833
Cd,12,M1_Core,ExtraTrees,11.8254,6.6907,5.1348,5.1348
Cd,12,M1_Core,ExtraTrees,-2.1725,-0.8712,-1.3013,1.3013
Cd,12,M1_Core,ExtraTrees,0.8552,20.9265,-20.0713,20.0713
Cd,12,M1_Core,ExtraTrees,2.6978,4.8921,-2.1943,2.1943
Cd,12,M1_Core,ExtraTrees,-0.2305,1.8409,-2.0714,2.0714
Cd,12,M1_Core,ExtraTrees,31.596,1.8207,29.7753,29.7753
Cd,12,M7_TargetSpecific_Selected,Ridge,-4.923,-23.8596,18.9367,18.9367
Cd,12,M7_TargetSpecific_Selected,Ridge,-5.5505,-24.4795,18.929,18.929
Cd,12,M7_TargetSpecific_Selected,Ridge,11.8254,-3.8135,15.639,15.639
Cd,12,M7_TargetSpecific_Selected,Ridge,-2.1725,-9.6649,7.4923,7.4923
Cd,12,M7_TargetSpecific_Selected,Ridge,0.8552,40.3234,-39.4682,39.4682
Cd,12,M7_TargetSpecific_Selected,Ridge,2.6978,-0.3766,3.0744,3.0744
Cd,12,M7_TargetSpecific_Selected,Ridge,-0.2305,6.9306,-7.1611,7.1611
Cd,12,M7_TargetSpecific_Selected,Ridge,31.596,10.4562,21.1398,21.1398
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,-4.923,-6.1086,1.1857,1.1857
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,-5.5505,-20.5371,14.9866,14.9866
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,11.8254,-1.3344,13.1599,13.1599
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,-2.1725,-7.0037,4.8311,4.8311
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,0.8552,34.2433,-33.388,33.388
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,2.6978,2.5978,0.1,0.1
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,-0.2305,6.7074,-6.938,6.938
Cd,12,M7_TargetSpecific_Selected,HuberRegressor,31.596,4.2849,27.3111,27.3111
Cd,12,M7_TargetSpecific_Selected,ExtraTrees,-4.923,-0.1691,-4.7539,4.7539
Cd,12,M7_TargetSpecific_Selected,ExtraTrees,-5.5505,2.3001,-7.8505,7.8505
Cd,12,M7_TargetSpecific_Selected,ExtraTrees,11.8254,5.8525,5.9729,5.9729
Cd,12,M7_TargetSpecific_Selected,ExtraTrees,-2.1725,0.769,-2.9416,2.9416
Cd,12,M7_TargetSpecific_Selected,ExtraTrees,0.8552,22.844,-21.9887,21.9887
