config,model,mean_R2,median_R2,sd_R2,iqr_R2,mean_RMSE,mean_MAE,mean_Spearman,feature_count,target
M7_TargetSpecific_Selected,ExtraTrees,-1.4625820716463556,-0.24860232344280564,4.174382499733127,0.4152599953961895,5.683102121168246,3.0689495220121215,0.0786145357817559,7,As_num
M7_TargetSpecific_Selected,GradientBoosting,-1.8852766025063286,-0.2003793160326961,4.639085836142184,0.9672128853739967,5.961819929817389,3.338630883323944,-0.012902931441047785,7,As_num
M7_TargetSpecific_Selected,HuberRegressor,-1.7214566019199748,-0.2771107943052047,5.2458607139706555,0.19592956145654017,5.84035951276538,3.0377121974571604,-0.017252033012480884,7,As_num
M7_TargetSpecific_Selected,Lasso,-1.2383669501884185,-0.11379206919673335,4.199192033993069,0.16462090669096519,5.541216689414671,2.886525125048406,0.19918944194802454,7,As_num
M7_TargetSpecific_Selected,RandomForest,-2.1112544553255255,-0.1726570162351182,6.392086849414408,0.6590393379909754,5.639471982720222,3.1592078883391737,0.012585977825671018,7,As_num
M7_TargetSpecific_Selected,Ridge,-4.152207776741849,-0.20835955196166078,15.361504758756222,0.261383567456704,5.790999968716185,3.239267541471445,0.07559231082155725,7,As_num
M7_TargetSpecific_Selected,SVR_RBF,-0.8147480026682967,-0.16800023324739488,2.662044130343543,0.2042634033930899,5.690891019738522,2.7902954372384476,0.09229881062660368,7,As_num
M1_Core,ElasticNet,-1.8532870667078951,-0.16378893513921056,7.030268431769834,0.4116091192477067,2.7142776582856443,1.4878109698990334,0.20000000000000004,5,Fe_num
M1_Core,ExtraTrees,-2.9109743696294323,-0.21329072253648818,11.097335927202803,0.3899058160862494,2.7539418567065526,1.52172146256778,-0.039047619047619046,5,Fe_num
M1_Core,GradientBoosting,-15.672817828550357,-0.31381545622051243,65.14106747833883,0.8836421675472224,3.047934799356323,1.7311512986326796,-0.1381573725622351,5,Fe_num
